word1	word2	label	fold
turtle	aim	False	test
vulture	militancy	False	test
turnip	veggie	True	test
giraffe	bull	False	test
toaster	bread	False	test
bowl	physic	False	test
cannon	detritus	False	test
birch	branch	False	test
stereo	metal	False	test
ferry	anchor	False	test
revolver	bomb	False	test
grape	produce	True	test
beet	produce	True	test
rake	utensil	True	test
squirrel	head	False	test
pig	lord	False	test
shirt	vernacular	False	test
poplar	strike	False	test
elephant	bear	False	test
lemon	juice	False	test
radish	food	True	test
tanker	privatisation	False	test
tanker	rubbish	False	test
sweater	scarf	False	test
frog	turtle	False	test
sword	rebate	False	test
rifle	biodiversity	False	test
falcon	worksheet	False	test
jacket	fur	False	test
axe	launcher	False	test
jacket	glove	False	test
spear	habit	False	test
robe	magma	False	test
bear	cow	False	test
tiger	leg	False	test
guitar	organ	False	test
library	afternoon	False	test
lettuce	corn	False	test
grenade	shotgun	False	test
cow	pig	False	test
corkscrew	screwdriver	False	test
washer	television	False	test
catfish	person	False	test
axe	edge	False	test
squirrel	melatonin	False	test
robe	modernisation	False	test
broccoli	tour	False	test
van	pasture	False	test
rabbit	bull	False	test
rabbit	deer	False	test
hotel	jump	False	test
grenade	encore	False	test
cow	chordate	True	test
television	treasure	False	test
cherry	defence	False	test
vest	medication	False	test
toaster	top	False	test
dagger	metal	False	test
cathedral	nephew	False	test
glove	understanding	False	test
cranberry	gooseberry	False	test
scooter	light	False	test
cranberry	repair	False	test
chisel	plier	False	test
stereo	loudspeaker	False	test
spear	celebration	False	test
broccoli	beans	False	test
library	building	True	test
horse	ceiling	False	test
radish	pharmacology	False	test
cannon	steel	False	test
knife	nursing	False	test
grape	lime	False	test
cottage	stone	False	test
cat	collar	False	test
cat	head	False	test
whale	oil	False	test
revolver	ejector	False	test
blouse	apparel	True	test
oven	dishwasher	False	test
acacia	instrument	False	test
carp	chordate	True	test
hammer	scalpel	False	test
birch	bark	False	test
rat	duo	False	test
hatchet	handle	False	test
car	interior	False	test
cypress	wineglass	False	test
swan	waterbird	True	test
phone	receiver	False	test
frigate	road	False	test
pub	concentration	False	test
cucumber	bun	False	test
ambulance	colour	False	test
cockroach	expediency	False	test
glider	choice	False	test
bed	desk	False	test
spade	dollar	False	test
dagger	cash	False	test
apple	trust	False	test
truck	engine	False	test
fighter	craft	True	test
lizard	picking	False	test
chisel	rose	False	test
bowl	exterior	False	test
frigate	iron	False	test
tanker	watercraft	True	test
cow	valve	False	test
elm	poplar	False	test
wrench	spade	False	test
woodpecker	burner	False	test
dress	pocket	False	test
chair	summary	False	test
chair	plastic	False	test
squirrel	goat	False	test
wrench	manor	False	test
trumpet	outlet	False	test
grapefruit	dozen	False	test
motorcycle	tanker	False	test
grasshopper	malediction	False	test
missile	pike	False	test
shirt	variant	False	test
sweater	bond	False	test
scooter	weaponry	False	test
oven	constituent	False	test
musket	wrinkle	False	test
eagle	feather	False	test
eagle	wing	False	test
yacht	boat	True	test
strawberry	pear	False	test
parsley	butane	False	test
hammer	metal	False	test
vulture	tale	False	test
cod	fishbone	False	test
giraffe	Borehole	False	test
lettuce	barn	False	test
mug	chalice	False	test
coat	co-operative	False	test
knife	Feb	False	test
lion	mouth	False	test
musket	replacement	False	test
acacia	knock-on	False	test
table	farmer	False	test
salmon	virulence	False	test
goose	pigeon	False	test
piano	taxation	False	test
elephant	rumor	False	test
frigate	galley	False	test
grenade	haunting	False	test
peach	cranberry	False	test
cedar	bathroom	False	test
saxophone	cabinet	False	test
cat	unrest	False	test
crow	antibiotic	False	test
sieve	glow	False	test
chair	cushion	False	test
deer	ambience	False	test
hammer	tweezers	False	test
grape	economy	False	test
pub	hotel	False	test
mug	jar	False	test
bus	heading	False	test
swan	bird	True	test
lizard	stripe	False	test
screwdriver	kb	False	test
dress	feeding	False	test
motorcycle	tender	False	test
dagger	revolver	False	test
cow	hoof	False	test
ambulance	front	False	test
bag	purse	False	test
jar	outside	False	test
train	steel	False	test
frog	inspector	False	test
shirt	pullover	False	test
donkey	cutting	False	test
carp	champagne	False	test
villa	fireplace	False	test
fork	closeup	False	test
jar	riff	False	test
herring	Canadian	False	test
penguin	pigeon	False	test
coat	neck	False	test
carp	catfish	False	test
whale	tail	False	test
dove	owl	False	test
rifle	motivation	False	test
robin	rebranding	False	test
ferry	servant	False	test
vest	clothes	True	test
van	front	False	test
restaurant	painting	False	test
rat	portlet	False	test
onion	acquaintance	False	test
axe	scissors	False	test
alligator	predator	True	test
beet	beans	False	test
hat	bra	False	test
frigate	desire	False	test
chisel	market	False	test
scarf	wool	False	test
garlic	bulb	False	test
butterfly	Anyone	False	test
cottage	paynes	False	test
tiger	fur	False	test
television	intolerance	False	test
lettuce	parsley	False	test
scooter	vehicle	True	test
hospital	patient	False	test
bottle	bowl	False	test
snake	deprivation	False	test
missile	rocket	False	test
van	glider	False	test
mug	colour	False	test
bag	trunk	False	test
scooter	patient	False	test
phone	salvation	False	test
grasshopper	locust	False	test
glider	woodland	False	test
spinach	manga	False	test
wasp	bodyweight	False	test
yacht	ferry	False	test
hat	back	False	test
fighter	documentation	False	test
grasshopper	patient	False	test
guitar	prevarication	False	test
spade	stationery	False	test
wardrobe	skirt	False	test
trumpet	disinfectant	False	test
scarf	septicaemia	False	test
dolphin	logon	False	test
cottage	dwelling	True	test
bus	driver	False	test
blouse	tooling	False	test
blouse	childhood	False	test
coconut	produce	True	test
celery	crux	False	test
rake	hissies	False	test
guitar	hat-trick	False	test
coat	self-defence	False	test
pineapple	listener	False	test
truck	mirror	False	test
whale	supremacy	False	test
shirt	socks	False	test
bomber	front	False	test
donkey	modality	False	test
cow	creature	True	test
hotel	histogram	False	test
frigate	fin	False	test
washer	restriction	False	test
broccoli	vegetable	True	test
pineapple	reverse	False	test
hawk	sign	False	test
spoon	wood	False	test
ant	animal	True	test
penguin	falcon	False	test
cat	beaver	False	test
coconut	meat	False	test
carp	thank	False	test
bull	auto	False	test
hammer	postponement	False	test
phone	party	False	test
onion	broccoli	False	test
dishwasher	mug	False	test
celery	produce	True	test
bull	scale	False	test
dishwasher	water	False	test
restaurant	concrete	False	test
washer	top	False	test
dove	starting	False	test
glove	gem	False	test
castle	eye	False	test
hornet	researcher	False	test
goose	hawk	False	test
potato	beans	False	test
car	motor	False	test
sword	magazine	False	test
cauliflower	marginalisation	False	test
axe	wrench	False	test
van	top	False	test
turtle	food	True	test
tanker	consultancy	False	test
gorilla	licence	False	test
washer	control	False	test
garlic	truss	False	test
wardrobe	soloist	False	test
bull	goalkeeper	False	test
rabbit	hare	False	test
potato	politeness	False	test
banana	experience	False	test
coat	fur	False	test
goldfish	pharmacist	False	test
cottage	villa	False	test
box	pouch	False	test
bus	artifact	True	test
bottle	outside	False	test
cockroach	advertisement	False	test
rat	fox	False	test
bowl	livestock	False	test
elephant	coriander	False	test
revolver	Kalashnikov	False	test
cow	iron	False	test
blouse	advantage	False	test
chisel	object	True	test
grasshopper	touch	False	test
stereo	inch	False	test
cathedral	rescue	False	test
dagger	crypto	False	test
library	disease	False	test
goose	match	False	test
cockroach	ladybug	False	test
broccoli	psp	False	test
dress	bodyguard	False	test
spoon	heating	False	test
scooter	ridge	False	test
coconut	meta	False	test
saxophone	bore	False	test
sheep	ear	False	test
bomb	metal	False	test
radish	spinach	False	test
blouse	proprietor	False	test
pineapple	gain	False	test
fork	plastic	False	test
pigeon	disdain	False	test
cloak	fold	False	test
donkey	goal	False	test
robe	sleeve	False	test
lizard	blood	False	test
battleship	van	False	test
pine	needle	False	test
hotel	buy	False	test
violin	body	False	test
tiger	choir	False	test
spear	pistol	False	test
carrot	root	True	test
broccoli	beet	False	test
freezer	fund	False	test
scooter	motor	False	test
gun	bullet	False	test
beaver	progression	False	test
rabbit	semester	False	test
salmon	ticket	False	test
cod	splice	False	test
corn	head	False	test
sparrow	plumage	False	test
plum	grapefruit	False	test
sparrow	year-end	False	test
fighter	coherence	False	test
wardrobe	shirt	False	test
villa	crime	False	test
poplar	wood	False	test
shirt	stockings	False	test
cat	goat	False	test
ambulance	back	False	test
helicopter	artefact	True	test
tuna	whale	False	test
ferry	bilge	False	test
knife	napkin	False	test
cottage	warehouse	False	test
bed	bribe	False	test
spade	chisel	False	test
goldfish	tuna	False	test
television	antenna	False	test
violin	clippers	False	test
sparrow	update	False	test
train	coach	False	test
fighter	missile	False	test
cat	church	False	test
whale	fader	False	test
shirt	hieroglyphic	False	test
fighter	frigate	False	test
poplar	treetop	False	test
box	jar	False	test
box	chest	False	test
glider	flap	False	test
hospital	barley	False	test
trout	phobia	False	test
sofa	touch	False	test
coyote	bull	False	test
cannon	gunpowder	False	test
whale	counter	False	test
dolphin	tender	False	test
corn	radish	False	test
corkscrew	data	False	test
rabbit	VHF	False	test
swan	spaceman	False	test
screwdriver	jacket	False	test
blouse	metric	False	test
bomber	ferry	False	test
freezer	metal	False	test
bottle	mouth	False	test
robe	material	False	test
alligator	alternative	False	test
radio	music	False	test
fighter	n	False	test
television	fuselage	False	test
cathedral	penny	False	test
grenade	apostle	False	test
beet	corn	False	test
lizard	consolidation	False	test
saw	algae	False	test
wardrobe	tutorial	False	test
lizard	beast	True	test
shovel	scissor	False	test
corn	madman	False	test
spinach	paddler	False	test
swan	travel	False	test
rake	yo	False	test
bottle	stair	False	test
cat	pet	True	test
chisel	rectification	False	test
grapefruit	re-assessment	False	test
villa	hotel	False	test
guitar	string	False	test
glove	inspection	False	test
goose	duck	False	test
battleship	merger	False	test
carrot	produce	True	test
gorilla	pig	False	test
lime	vitamin	False	test
carp	poker	False	test
cathedral	danu	False	test
saw	catheterisation	False	test
corkscrew	chisel	False	test
cedar	bole	False	test
grapefruit	coconut	False	test
car	tire	False	test
lizard	premises	False	test
chisel	tool	True	test
jet	meditation	False	test
coconut	pear	False	test
fork	tooth	False	test
dress	jacket	False	test
giraffe	ear	False	test
jet	glycogen	False	test
axe	vruttanama	False	test
donkey	beaver	False	test
trumpet	ukulele	False	test
cello	drum	False	test
screwdriver	set-up	False	test
tiger	paw	False	test
bomber	penguin	False	test
restaurant	chef	False	test
robin	falcon	False	test
tiger	Jew	False	test
vest	warning	False	test
bus	fuel	False	test
car	fitness	False	test
trumpet	guitar	False	test
cow	donkey	False	test
lizard	crucible	False	test
coyote	engineer	False	test
turnip	cabbage	False	test
table	cover	False	test
tiger	compound	False	test
cow	elephant	False	test
robe	belt	False	test
castle	year-olds	False	test
poplar	cedar	False	test
donkey	whale	False	test
deer	ray	False	test
sweater	built-in	False	test
battleship	arrow	False	test
elephant	vertebrate	True	test
wrench	tool	True	test
stove	cooker	False	test
ferry	vehicle	True	test
sofa	armrest	False	test
horse	dice	False	test
pear	apricot	False	test
cranberry	venue	False	test
violin	Judaism	False	test
bomb	kalashnikov	False	test
bomber	operating	False	test
owl	dove	False	test
radio	regulator	False	test
lime	filesystem	False	test
truck	oil	False	test
plum	p	False	test
horse	practitioner	False	test
snake	tongue	False	test
hatchet	als	False	test
vest	button	False	test
swan	falcon	False	test
donkey	scripture	False	test
robin	creature	True	test
vulture	folk	False	test
poplar	birch	False	test
frigate	mouth	False	test
vest	hat	False	test
sword	artefact	True	test
plum	coconut	False	test
gun	stock	False	test
spoon	risk	False	test
deer	suppression	False	test
tanker	artifact	True	test
corn	badge	False	test
pineapple	produce	True	test
phone	gadget	True	test
motorcycle	sauce	False	test
elephant	nose	False	test
cucumber	beet	False	test
clarinet	defendant	False	test
ambulance	replacement	False	test
sweater	team	False	test
apple	peel	False	test
castle	knight	False	test
restaurant	chin	False	test
hotel	FM	False	test
rake	royal	False	test
bull	lane	False	test
cannon	million	False	test
chair	expectation	False	test
frigate	bulkhead	False	test
lion	physics	False	test
sieve	hatchet	False	test
villa	room	False	test
deer	tiger	False	test
chair	leg	False	test
jar	vaccination	False	test
fox	warning	False	test
mug	color	False	test
pistol	voip	False	test
radio	control	False	test
falcon	ureter	False	test
car	ferry	False	test
missile	bazooka	False	test
car	chest	False	test
oak	shortage	False	test
grasshopper	cockroach	False	test
jet	recruitment	False	test
gorilla	baboon	False	test
musket	url	False	test
stove	washer	False	test
stereo	plastic	False	test
battleship	wale	False	test
pub	villa	False	test
chisel	scalpel	False	test
frigate	fine	False	test
hammer	pudding	False	test
bookcase	top	False	test
sieve	pincers	False	test
radio	appliance	True	test
oven	general	False	test
stereo	system	True	test
apple	vitamin	False	test
woodpecker	eye	False	test
trumpet	instrument	True	test
hat	wear	True	test
train	glider	False	test
flute	krill	False	test
cat	layer	False	test
cannon	cartridge	False	test
jet	rudder	False	test
tanker	train	False	test
rifle	vow	False	test
sword	motif	False	test
bus	motorbike	False	test
rabbit	herbivore	True	test
jar	content	False	test
helicopter	accessibility	False	test
castle	communicans	False	test
washer	download	False	test
frigate	nation-state	False	test
dove	patient	False	test
saw	object	True	test
washer	oven	False	test
stereo	criterion	False	test
ferry	maker	False	test
oven	control	False	test
cranberry	dignity	False	test
knife	implement	True	test
spoon	plier	False	test
scooter	mudguard	False	test
dress	amplifier	False	test
bowl	instruction	False	test
bag	prioritising	False	test
library	state	False	test
grape	disagreement	False	test
tiger	leopard	False	test
cow	payroll	False	test
lion	horse	False	test
sweater	scam	False	test
apple	somebody	False	test
lime	juice	False	test
bomb	bazooka	False	test
shirt	sabotage	False	test
musket	calibre	False	test
sheep	mouflon	False	test
fighter	employment	False	test
sieve	hole	False	test
jar	pacifist	False	test
yacht	Jul	False	test
glove	intellect	False	test
pheasant	eagle	False	test
goose	cost-effectiveness	False	test
ambulance	sauna	False	test
cat	deer	False	test
gun	projectile	False	test
jet	seaman	False	test
plum	fruit	True	test
falcon	bird	True	test
herring	wrap	False	test
donkey	scope	False	test
fridge	nerve	False	test
corn	garlic	False	test
trout	colleague	False	test
fridge	route	False	test
sweater	sock	False	test
tiger	homeland	False	test
violin	UTC	False	test
truck	cheek	False	test
sweater	dolphin	False	test
violin	defense	False	test
bus	truck	False	test
woodpecker	sparrow	False	test
scarf	good	True	test
potato	cusp	False	test
glider	none	False	test
blouse	economy	False	test
stove	electricity	False	test
axe	chisel	False	test
knife	sieve	False	test
battleship	vehicle	True	test
frigate	wood	False	test
potato	skin	False	test
dress	hem	False	test
hotel	variety	False	test
gorilla	muzzle	False	test
radish	stem	False	test
cottage	home	True	test
axe	shovel	False	test
pig	meal	False	test
broccoli	parsley	False	test
gun	factsheets	False	test
dishwasher	cup	False	test
helicopter	bus	False	test
sweater	Corinthian	False	test
squirrel	placebo	False	test
wrench	knife	False	test
swan	owl	False	test
pheasant	crow	False	test
hatchet	tow-worthiness	False	test
frigate	battery	False	test
jet	bomber	False	test
hat	Sinhala	False	test
grasshopper	animal	True	test
owl	eye	False	test
horse	pike	False	test
plum	apple	False	test
hatchet	implement	True	test
piano	trumpet	False	test
cherry	incorporate	False	test
scarf	priesthood	False	test
robe	stockings	False	test
strawberry	alibi	False	test
shovel	syllabus	False	test
glove	wear	True	test
cherry	whim	False	test
musket	Technicolor	False	test
spoon	cutlery	True	test
apricot	hypermarket	False	test
truck	pillar	False	test
hatchet	errno	False	test
blouse	assertion	False	test
cat	youth	False	test
squirrel	invitation	False	test
hammer	spade	False	test
sheep	astronomy	False	test
cathedral	steeple	False	test
rake	slab	False	test
goat	pig	False	test
lion	claw	False	test
bear	speed	False	test
dishwasher	masonry	False	test
vest	wool	False	test
tanker	regime	False	test
butterfly	invertebrate	True	test
table	sofa	False	test
lemon	fleet	False	test
hotel	room	False	test
hatchet	chisel	False	test
hotel	inn	False	test
washer	telephone	False	test
clarinet	prise	False	test
battleship	comin	False	test
train	interior	False	test
broccoli	carrot	False	test
beaver	tooth	False	test
restaurant	pub	False	test
sheep	animal	True	test
wardrobe	hope	False	test
pistol	minute	False	test
fork	turnkey	False	test
grenade	mood	False	test
hatchet	ss-freiwilligen-panzergrenadier-brigade	False	test
ambulance	existance	False	test
crow	pragmatics	False	test
motorcycle	hook	False	test
fridge	oven	False	test
elm	trunk	False	test
bottle	water	False	test
glider	motorcycle	False	test
train	guide	False	test
deer	quantum	False	test
revolver	merchandising	False	test
spoon	electrodynamics	False	test
musket	directive	False	test
cat	tooth	False	test
hospital	color	False	test
cottage	edifice	True	test
eagle	pinion	False	test
corkscrew	spear	False	test
axe	object	True	test
dishwasher	resource	False	test
television	freezer	False	test
cow	whale	False	test
gun	breaking	False	test
castle	princess	False	test
jet	overdraft	False	test
radish	celery	False	test
bed	promoter	False	test
peach	food	True	test
scarf	mermaid	False	test
lemon	pulp	False	test
snake	cake	False	test
shirt	conclusion	False	test
yacht	frigate	False	test
rifle	artefact	True	test
jar	inside	False	test
bed	artifact	True	test
corn	specifier	False	test
ambulance	concentration	False	test
pineapple	noon	False	test
radio	resistance	False	test
swan	prosecutor	False	test
garlic	seasoning	True	test
vest	chairman	False	test
toaster	artefact	True	test
cypress	cone	False	test
grenade	drummer	False	test
coyote	cow	False	test
pigeon	robin	False	test
owl	pinion	False	test
cow	directive	False	test
parsley	minibus	False	test
strawberry	cherry	False	test
shovel	spade	False	test
dolphin	modification	False	test
jar	correspondence	False	test
dagger	bow	False	test
gorilla	beast	True	test
yacht	ef	False	test
dove	dishcloth	False	test
stove	const	False	test
axe	power-up	False	test
gun	hatchet	False	test
motorcycle	bomber	False	test
dolphin	mountain	False	test
axe	photon	False	test
rake	roadblock	False	test
jar	rule	False	test
rat	cat	False	test
hawk	idealism	False	test
glove	underpant	False	test
tanker	artefact	True	test
hospital	thesis	False	test
washer	front	False	test
gorilla	reinforcement	False	test
missile	profit	False	test
bus	colour	False	test
goose	dwarve	False	test
radio	channel	False	test
truck	officer	False	test
spoon	nutcracker	False	test
lion	co-ordination	False	test
wasp	fly	False	test
hammer	artifact	True	test
rake	plier	False	test
lime	musket	False	test
bomber	equilibrium	False	test
turnip	potato	False	test
celery	stalk	False	test
coyote	nose	False	test
tanker	forestry	False	test
bowl	artefact	True	test
saw	aftermath	False	test
hawk	pigeon	False	test
carrot	cauliflower	False	test
frigate	steel	False	test
coconut	lemon	False	test
jacket	loyalist	False	test
musket	device	True	test
sweater	hee	False	test
dagger	codecs	False	test
elm	reformation	False	test
falcon	head	False	test
deer	y	False	test
cabbage	onion	False	test
fork	proxy	False	test
pub	run	False	test
scarf	gathering	False	test
shovel	blood	False	test
wasp	body	False	test
glove	robe	False	test
alligator	rectifier	False	test
radish	potato	False	test
trumpet	device	True	test
trumpet	college	False	test
violin	peg	False	test
penguin	pinion	False	test
vulture	robin	False	test
violin	secretion	False	test
blouse	material	False	test
squirrel	bear	False	test
plum	enquiry	False	test
robin	directive	False	test
herring	salmon	False	test
wardrobe	destruction	False	test
glider	transport	True	test
plum	lemon	False	test
rifle	nucleotide	False	test
cottage	fluency	False	test
grape	apple	False	test
vulture	eagle	False	test
acacia	tree	True	test
cello	ticket	False	test
truck	belt	False	test
cockroach	animal	True	test
bull	townspeople	False	test
tiger	maneuver	False	test
bear	donkey	False	test
hotel	outside	False	test
restaurant	bottle	False	test
butterfly	offensive	False	test
axe	mallet	False	test
pine	treetop	False	test
villa	incident	False	test
cottage	web	False	test
rifle	earth	False	test
trumpet	Moroccan	False	test
shirt	backpacking	False	test
blouse	coat	False	test
trumpet	flute	False	test
beaver	pig	False	test
whale	tooth	False	test
motorcycle	moped	False	test
beet	spinach	False	test
salmon	mackerel	False	test
lemon	pornography	False	test
dresser	wood	False	test
jar	artifact	True	test
frigate	van	False	test
grasshopper	CR	False	test
cabbage	spokesman	False	test
glider	artefact	True	test
cloak	bedtime	False	test
trout	waveform	False	test
donkey	rise	False	test
hat	good	True	test
squirrel	beaver	False	test
battleship	liability	False	test
hotel	personality	False	test
sparrow	vertebrate	True	test
guitar	banjo	False	test
pistol	bow	False	test
ferry	designer	False	test
battleship	birch	False	test
pear	lemon	False	test
corkscrew	scalpel	False	test
stereo	part	False	test
owl	pheasant	False	test
moth	colon	False	test
bomber	artefact	True	test
chair	dresser	False	test
bottle	translation	False	test
dagger	gun	False	test
sheep	mammal	True	test
poplar	angiosperm	True	test
grenade	troublemaker	False	test
plum	premium	False	test
wasp	moth	False	test
villa	pub	False	test
dolphin	footwear	False	test
axe	game	False	test
glider	tail	False	test
bag	exterior	False	test
pigeon	vulture	False	test
sheep	pig	False	test
trumpet	artifact	True	test
glider	meaning	False	test
table	shoe	False	test
chisel	sieve	False	test
rabbit	cow	False	test
tiger	bull	False	test
cat	feminism	False	test
van	Sikh	False	test
sheep	smuggler	False	test
clarinet	bell	False	test
robe	silver	False	test
acacia	connexion	False	test
carp	coordination	False	test
jet	light	False	test
willow	limb	False	test
cauliflower	outlook	False	test
bag	summation	False	test
motorcycle	motor	False	test
cat	badminton	False	test
scarf	fringe	False	test
chisel	bark	False	test
cow	linkage	False	test
vest	seaside	False	test
horse	polymerase	False	test
bomb	rifle	False	test
shirt	glove	False	test
cat	tide	False	test
grape	food	True	test
spade	wood	False	test
television	telephone	False	test
clarinet	fat	False	test
pig	hoover	False	test
stereo	television	False	test
pig	demo	False	test
rake	difference	False	test
birch	bunker	False	test
grapefruit	pulp	False	test
yacht	age	False	test
van	presumption	False	test
dishwasher	appropriateness	False	test
coconut	implant	False	test
grape	seed	False	test
apple	enclosure	False	test
turnip	railroad	False	test
snake	grammar-school	False	test
frigate	downtime	False	test
train	locomotive	False	test
villa	discount	False	test
blouse	sinceskillpromotion	False	test
potato	differential	False	test
crow	scavenger	True	test
fork	artefact	True	test
revolver	cylinder	False	test
frigate	request	False	test
lizard	chameleon	False	test
oven	steel	False	test
shirt	parkway	False	test
fork	object	True	test
shovel	greenfield	False	test
washer	revolt	False	test
hornet	effectiveness	False	test
hat	mask	False	test
tanker	grower	False	test
bull	progress	False	test
hawk	swan	False	test
mug	video	False	test
truck	homeland	False	test
whale	thats	False	test
villa	accommodation	True	test
pine	cypress	False	test
stereo	recorder	False	test
woodpecker	beak	False	test
elephant	cat	False	test
poplar	pine	False	test
blouse	barrel	False	test
wasp	stinger	False	test
bomb	carnival	False	test
hammer	nutcracker	False	test
goat	moderation	False	test
spoon	reputation	False	test
carp	fishbone	False	test
robe	adsimilis	False	test
rake	rgyaglu	False	test
castle	week	False	test
pineapple	grapefruit	False	test
gorilla	qualifier	False	test
knife	tip	False	test
chisel	pincer	False	test
ant	locust	False	test
parsley	cilantro	False	test
coconut	mango	False	test
television	equipment	True	test
car	calibre	False	test
cello	artefact	True	test
pig	dog	False	test
cow	reason	False	test
mug	wetland	False	test
piano	front	False	test
grenade	kalashnikov	False	test
cypress	survivability	False	test
jacket	trousers	False	test
pineapple	shell	False	test
jacket	sweatshirt	False	test
cucumber	spinach	False	test
fox	highway	False	test
train	quadrant	False	test
carp	scale	False	test
clarinet	pianoforte	False	test
parsley	soundtrack	False	test
helicopter	seat	False	test
robe	scrub	False	test
grapefruit	tangerine	False	test
coat	back	False	test
battleship	quote	False	test
scooter	apoptosis	False	test
tiger	jaguar	False	test
oak	birch	False	test
apricot	coconut	False	test
pistol	gun	False	test
dress	hound	False	test
ambulance	glider	False	test
whale	elevation	False	test
bed	mattress	False	test
strawberry	plum	False	test
lemon	banana	False	test
cathedral	cottage	False	test
turtle	neck	False	test
sweater	pattern	False	test
squirrel	wharve	False	test
apricot	cherry	False	test
lettuce	pacemaker	False	test
snake	slaughter	False	test
plum	pear	False	test
knife	saw	False	test
battleship	start-up	False	test
cow	herbivore	True	test
bus	sponsor	False	test
motorcycle	hardline	False	test
donkey	inflorescence	False	test
phone	closing	False	test
lemon	peach	False	test
gun	monk	False	test
grapefruit	April	False	test
pigeon	four-lane	False	test
pigeon	romance	False	test
knife	increase	False	test
battleship	lobbyist	False	test
bomber	gap	False	test
apple	lyricist	False	test
couch	velvet	False	test
grasshopper	mosquito	False	test
vulture	scavenger	True	test
revolver	strip	False	test
scooter	poverty	False	test
fox	season	False	test
rat	dairying	False	test
pheasant	trilogy	False	test
pub	saloon	False	test
bomb	X-ray	False	test
guitar	stimulation	False	test
ferry	truck	False	test
bus	color	False	test
fork	mortality	False	test
robe	outpatient	False	test
cow	sheep	False	test
donkey	Hinduism	False	test
cockroach	Ms	False	test
jacket	scarf	False	test
bowl	cycle	False	test
dove	subsea	False	test
robe	fleece	False	test
cucumber	squash	False	test
owl	goose	False	test
stereo	view	False	test
cow	fox	False	test
coat	pattern	False	test
tuna	seafood	True	test
blouse	bra	False	test
cat	carnivore	True	test
saxophone	disdain	False	test
mackerel	proposal	False	test
blouse	bulletin	False	test
oak	plant	True	test
dress	biog	False	test
gun	male	False	test
library	hotel	False	test
cloak	back	False	test
cello	motorcycle	False	test
cello	string	False	test
swan	pigeon	False	test
battleship	skeleton	False	test
pub	comment	False	test
mackerel	ingrate	False	test
rifle	poetry	False	test
ambulance	artefact	True	test
oven	conversation	False	test
library	bookstore	False	test
pistol	revolver	False	test
yacht	subscriber	False	test
lion	beaver	False	test
onion	vegetable	True	test
helicopter	screenwriter	False	test
van	facility	False	test
dolphin	tail	False	test
butterfly	s	False	test
wrench	tweezers	False	test
horse	sheep	False	test
desk	bookcase	False	test
battleship	anchor	False	test
cypress	stump	False	test
jet	ambulance	False	test
blouse	wear	True	test
washer	stove	False	test
bus	seatbelt	False	test
box	basket	False	test
coyote	creature	True	test
musket	peer	False	test
blouse	cotton	False	test
cottage	standard	False	test
helicopter	tea	False	test
pistol	squash	False	test
wardrobe	bar	False	test
trout	bone	False	test
coat	blouse	False	test
sheep	ungulate	True	test
frigate	sewer	False	test
dolphin	cheap	False	test
glove	socks	False	test
axe	sophomore	False	test
coat	stroke	False	test
grape	grapefruit	False	test
frog	headwaters	False	test
sieve	gambler	False	test
grapefruit	peel	False	test
jacket	ford	False	test
grenade	Jew	False	test
pigeon	design	False	test
potato	connecting	False	test
garlic	prisoner	False	test
hotel	garden	False	test
pear	juice	False	test
cottage	kitchen	False	test
donkey	pane	False	test
car	quotation	False	test
donkey	wickedness	False	test
sweater	austrian-rules	False	test
hospital	value	False	test
hatchet	sword	False	test
beetle	invertebrate	True	test
cathedral	rate	False	test
cauliflower	howl	False	test
gorilla	fox	False	test
villa	home	True	test
mug	architect	False	test
carp	eye	False	test
restaurant	broadcast	False	test
beetle	grasshopper	False	test
stereo	conscript	False	test
bag	domination	False	test
glider	back	False	test
sofa	stool	False	test
deer	cloudburst	False	test
fighter	lecturer	False	test
goldfish	head	False	test
spinach	amendment	False	test
cello	front	False	test
car	barrier	False	test
dishwasher	device	True	test
grasshopper	fly	False	test
toaster	metal	False	test
clarinet	cello	False	test
hotel	pub	False	test
wasp	invertebrate	True	test
ant	beetle	False	test
bed	official	False	test
rifle	hockey	False	test
trout	distension	False	test
violin	crawl	False	test
jacket	bra	False	test
guitar	mansion	False	test
pub	restroom	False	test
tuna	winner	False	test
tuna	entrant	False	test
donkey	saddle	False	test
cello	climb	False	test
bus	tank	False	test
cabbage	cauliflower	False	test
ambulance	nest	False	test
car	gear	False	test
frog	foot	False	test
grape	banana	False	test
beaver	fence	False	test
bomber	cookbook	False	test
spinach	leaf	False	test
pistol	fondness	False	test
spear	implement	True	test
hotel	shot	False	test
hatchet	object	True	test
bear	association	False	test
screwdriver	scalpel	False	test
sieve	personality	False	test
whale	liar	False	test
herring	skin	False	test
missile	country	False	test
spoon	permeability	False	test
whale	catfish	False	test
trout	salmon	False	test
elephant	ear	False	test
bear	beaver	False	test
screwdriver	handle	False	test
knife	tweezers	False	test
bear	cat	False	test
guitar	harp	False	test
knife	metal	False	test
rake	screwdriver	False	test
celery	parsley	False	test
radio	author	False	test
cloak	pant	False	test
stove	burner	False	test
frigate	alliance	False	test
penguin	inmate	False	test
villa	glove	False	test
cherry	roadblock	False	test
spear	VAT	False	test
jacket	button	False	test
pistol	deacon	False	test
sheep	goat	False	test
fighter	ferry	False	test
coyote	cry	False	test
bowl	steamboat	False	test
hat	hood	False	test
hawk	falcon	False	test
banana	potassium	False	test
